ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
100257102,Majestic Maxim,2021,RM 1 300 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,650 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking, Playground, Swimming Pool, Barbeque area, Security, Jogging Track",Air-Cond,Kuala Lumpur
100304385,Platinum OUG Residence,2021,RM 1 700 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1200 sq.ft.,Fully Furnished,"Playground, Security, Lift, Gymnasium, Parking, Swimming Pool, Sauna, Barbeque area, Minimart, Multipurpose hall, Squash Court, Tennis Court, Jogging Track, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100304374,Southbank Residence,2017,RM 2 450 per month,Kuala Lumpur - Old Klang Road,Service Residence,2,1,2,780 sq.ft.,Fully Furnished,"Security, Barbeque area, Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall","Air-Cond, Washing Machine, Cooking Allowed",Kuala Lumpur
100304625,Prisma Cheras,,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,,2,1152 sq.ft.,Partially Furnished,"Gymnasium, Sauna, Parking, Security, Playground, Barbeque area, Swimming Pool, Tennis Court, Squash Court, Lift","Cooking Allowed, Air-Cond, Near KTM/LRT",Kuala Lumpur
100304591,Pangsapuri Mawar (Sentul),,RM 1 300 per month,Kuala Lumpur - Sentul,Condominium,3,1,2,870 sq.ft.,Not Furnished,"Security, Parking, Minimart",,Kuala Lumpur
86096571,KL Traders Square condo Jalan Gombak,,RM 1 700 per month,Kuala Lumpur - Setapak,Condominium,3,2,2,950 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Squash Court, Tennis Court, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
99200125,Season Garden Residence,,RM 1 450 per month,Kuala Lumpur - Wangsa Maju,Condominium,4,1,2,850 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Gymnasium, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100276185,Platinum Lake PV10,,RM 1 650 per month,Kuala Lumpur - Setapak,Condominium,4,1,2,1272 sq.ft.,Partially Furnished,"Security, Parking, Gymnasium, Jogging Track, Playground, Swimming Pool, Minimart, Lift, Multipurpose hall, Barbeque area","Cooking Allowed, Air-Cond",Kuala Lumpur
100212570,Platinum Hill PV 5,2006,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1,2,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track, Lift, Barbeque area, Sauna, Squash Court, Multipurpose hall, Parking, Security, Minimart, Gymnasium, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100304316,OUG Parklane,,RM 1 200 per month,Kuala Lumpur - OUG,Service Residence,3,1,2,950 sq.ft.,Not Furnished,"Parking, Squash Court, Security, Minimart, Swimming Pool, Playground, Sauna",,Kuala Lumpur
100304027,The Pano,2018,RM 1 600 per month,Kuala Lumpur - Sentul,Service Residence,1,1,1,609 sq.ft.,Partially Furnished,"Security, Barbeque area, Multipurpose hall, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100303973,Senada Residences @ KLGCC Resort,2022,RM 3 300 per month,Kuala Lumpur - Mont Kiara,Service Residence,2,1,2,958 sq.ft.,Partially Furnished,"Jogging Track, Security, Parking, Swimming Pool",,Kuala Lumpur
100303969,Tivoli Villas,1993,RM 2 150 per month,Kuala Lumpur - Bangsar,Condominium,2,2,2,1400 sq.ft.,Partially Furnished,,,Kuala Lumpur
100303962,M Centura,2021,RM 2 500 per month,Kuala Lumpur - Sentul,Service Residence,3,,2,850 sq.ft.,Fully Furnished,,,Kuala Lumpur
99255067,,,RM 1 502 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,852 sq.ft.,Partially Furnished,"Tennis Court, Barbeque area, Security, Jogging Track, Multipurpose hall, Playground, Swimming Pool, Parking, Lift, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
98164095,,,RM 1 501 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,851 sq.ft.,Partially Furnished,"Tennis Court, Barbeque area, Security, Jogging Track, Multipurpose hall, Playground, Swimming Pool, Parking, Lift, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100303480,The Centrina,2016,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Service Residence,3,2,2,1130 sq.ft.,Partially Furnished,"Sauna, Swimming Pool, Barbeque area, Playground, Lift, Security, Parking, Gymnasium, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed",Kuala Lumpur
100303558,Platinum OUG Residence,2021,RM 1 500 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1,3,850 sq.ft.,Partially Furnished,"Playground, Security, Lift, Gymnasium, Parking, Swimming Pool, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100303242,The Hamilton,2020,RM 2 450 per month,Kuala Lumpur - Wangsa Maju,Condominium,4,2,2,1000 sq.ft.,Fully Furnished,,,Kuala Lumpur
100303193,PV 9 RESIDENSI,,RM 2 300 per month,Kuala Lumpur - Setapak,Condominium,3,2,2,1000 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Air-Cond, Washing Machine",Kuala Lumpur
100303263,Arte Plus Jalan Ampang,2018,RM 1 550 per month,Kuala Lumpur - Ampang,Service Residence,1,1,1,679 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100303109,Setia SKY Residences,2011,RM 3 600 per month,Kuala Lumpur - KLCC,Condominium,3,2,3,1259 sq.ft.,Fully Furnished,"Barbeque area, Parking, Security, Swimming Pool, Minimart, Club house, Playground, Gymnasium, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100178915,Desa Green,1997,RM 1 700 per month,Kuala Lumpur - Taman Desa,Service Residence,3,1,2,935 sq.ft.,Partially Furnished,"Playground, Security, Lift, Gymnasium, Swimming Pool, Parking, Sauna, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed",Kuala Lumpur
100101493,The Centrina,2016,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Service Residence,2,2,2,872 sq.ft.,Partially Furnished,"Swimming Pool, Barbeque area, Sauna, Playground, Parking, Security, Lift, Gymnasium, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed",Kuala Lumpur
100070686,Central Residence @ Sg Besi,2015,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Apartment,2,2,2,872 sq.ft.,Partially Furnished,"Barbeque area, Security, Gymnasium, Sauna, Multipurpose hall, Playground, Swimming Pool, Parking, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99791834,The Leafz,,RM 2 900 per month,Kuala Lumpur - Sungai Besi,Service Residence,2,2,2,1317 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99489608,Seksyen 1 Wangsa Maju Flat,,RM 900 per month,Kuala Lumpur - Wangsa Maju,Flat,2,1,1,530 sq.ft.,Not Furnished,Minimart,,Kuala Lumpur
99959409,Desa Green,1997,RM 2 000 per month,Kuala Lumpur - Taman Desa,Service Residence,3,1,2,935 sq.ft.,Fully Furnished,"Playground, Parking, Security, Lift, Swimming Pool, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100303122,Residensi Harmoni 2 @ Bukit Prima Pelangi,2019,RM 700 per month,Kuala Lumpur - Segambut,Condominium,6,,3,20 sq.ft.,Fully Furnished,"Parking, Barbeque area, Playground, Swimming Pool, Gymnasium, Security, Jogging Track, Multipurpose hall, Lift, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100302959,Impiana Sky Residensi,2021,RM 1 300 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Security, Gymnasium, Playground, Lift, Swimming Pool",Air-Cond,Kuala Lumpur
98516802,The Ooak (Kiara 163),2022,RM 1 250 per month,Kuala Lumpur - Mont Kiara,Service Residence,1,,1,300 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track, Gymnasium, Lift, Parking, Security, Minimart, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine, Internet",Kuala Lumpur
100303068,"SkyAwani 3 Residence, Setapak",2021,RM 1 300 per month,Kuala Lumpur - Setapak,Condominium,3,,2,800 sq.ft.,Not Furnished,"Playground, Gymnasium, Tennis Court, Squash Court, Sauna, Minimart, Barbeque area, Security, Jogging Track, Parking, Swimming Pool, Lift",,Kuala Lumpur
100303044,Prisma Cheras,,RM 1 250 per month,Kuala Lumpur - Cheras,Condominium,4,1,2,1238 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed",Kuala Lumpur
99544635,The Scott Soho,,RM 1 300 per month,Kuala Lumpur - Old Klang Road,Service Residence,1,1,2,775 sq.ft.,Partially Furnished,"Security, Barbeque area, Parking, Swimming Pool, Gymnasium, Lift, Playground, Multipurpose hall, Minimart",Cooking Allowed,Kuala Lumpur
99582688,Desa Green Serviced Apartment,,RM 1 400 per month,Kuala Lumpur - Taman Desa,Service Residence,3,1,2,715 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Gymnasium, Sauna, Multipurpose hall, Security, Parking, Lift, Minimart","Air-Cond, Cooking Allowed",Kuala Lumpur
100214412,Desa Green,1997,RM 1 700 per month,Kuala Lumpur - Taman Desa,Service Residence,3,1,2,935 sq.ft.,Partially Furnished,"Parking, Playground, Security, Lift, Swimming Pool, Sauna, Minimart, Multipurpose hall, Barbeque area, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99293887,Residensi Rampai,2016,RM 1 850 per month,Kuala Lumpur - Setapak,Condominium,3,2,2,850 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Playground, Swimming Pool, Parking, Security","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
100302653,Enesta,2021,RM 1 550 per month,Kuala Lumpur - Kepong,Service Residence,3,1,2,916 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house","Cooking Allowed, Air-Cond, Near KTM/LRT",Kuala Lumpur
100302597,Majestic Maxim,2021,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,670 sq.ft.,Partially Furnished,"Jogging Track, Playground, Swimming Pool, Parking, Security, Gymnasium, Lift, Barbeque area, Multipurpose hall, Club house","Air-Cond, Near KTM/LRT",Kuala Lumpur
100302608,"Vista Wirajaya 2 Partly Furnished, PV9 Setapak Melati Near LRT, TARC",,RM 1 600 per month,Kuala Lumpur - Setapak,Apartment,3,,2,850 sq.ft.,Partially Furnished,,,Kuala Lumpur
100302605,Majestic Maxim,2021,RM 1 600 per month,Kuala Lumpur - Cheras,Service Residence,3,1,2,819 sq.ft.,Partially Furnished,"Playground, Gymnasium, Lift, Barbeque area, Parking, Swimming Pool, Security, Jogging Track, Sauna, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Air-Cond",Kuala Lumpur
100302776,Bayu Sentul Condominium,2015,RM 1 900 per month,Kuala Lumpur - Sentul,Condominium,3,2,2,1300 sq.ft.,Fully Furnished,,"Washing Machine, Cooking Allowed",Kuala Lumpur
100302536,Sofiya Residences,,RM 2 300 per month,Kuala Lumpur - Desa ParkCity,Condominium,3,1,2,1000 sq.ft.,Fully Furnished,"Security, Playground","Air-Cond, Washing Machine",Kuala Lumpur
100302514,Danau Impian,1997,RM 1 500 per month,Kuala Lumpur - Taman Desa,Condominium,3,1,2,918 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Sauna, Parking, Security, Swimming Pool, Barbeque area, Playground, Club house",,Kuala Lumpur
100302467,Aman Dua,,RM 1 000 per month,Kuala Lumpur - Kepong,Apartment,2,1,2,850 sq.ft.,Partially Furnished,"Swimming Pool, Minimart, Security, Parking, Playground","Cooking Allowed, Air-Cond",Kuala Lumpur
100302046,Casa Mutiara,2007,RM 1 500 per month,Kuala Lumpur - Bukit Bintang,Service Residence,1,,1,325 sq.ft.,Fully Furnished,"Security, Gymnasium, Sauna, Swimming Pool, Barbeque area, Parking, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100302143,Aman Dua,,RM 900 per month,Kuala Lumpur - Kepong,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Minimart, Security, Parking, Swimming Pool, Lift, Playground, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed",Kuala Lumpur
100302398,Queensville,,RM 1 300 per month,Kuala Lumpur - Cheras,Condominium,1,2,1,526 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100302365,Casa Magna,,RM 1 300 per month,Kuala Lumpur - Kepong,Apartment,3,,2,958 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Security, Playground, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100301950,Sentul Point Suite Apartment,2020,RM 1 900 per month,Kuala Lumpur - Sentul,Apartment,2,1,2,743 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Minimart, Playground, Parking, Security, Squash Court, Lift","Air-Cond, Washing Machine, Cooking Allowed",Kuala Lumpur
100301990,Kenwingston Platz,,RM 2 500 per month,Kuala Lumpur - Setapak,Service Residence,3,2,2,808 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Gymnasium, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100302327,Sentul Utama Condominium,2009,RM 1 400 per month,Kuala Lumpur - Sentul,Condominium,3,1,2,877 sq.ft.,Partially Furnished,"Lift, Security, Playground, Swimming Pool",Cooking Allowed,Kuala Lumpur
100302305,Villa Wangsamas,2010,RM 1 600 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,2,3,1267 sq.ft.,Partially Furnished,"Parking, Minimart, Jogging Track, Security, Swimming Pool, Squash Court, Playground, Gymnasium, Lift, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100181831,Desa Aman Flat (Cheras),,RM 700 per month,Kuala Lumpur - Cheras,Flat,2,1,1,665 sq.ft.,Partially Furnished,"Parking, Playground, Minimart, Jogging Track",,Kuala Lumpur
100302033,Menara Sri Cendana,,RM 1 500 per month,Kuala Lumpur - Setiawangsa,Apartment,3,,1,878 sq.ft.,Partially Furnished,"Parking, Lift","Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100301697,Jalil Damai,,RM 1 450 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,1,2,1040 sq.ft.,Partially Furnished,"Minimart, Parking, Security, Swimming Pool, Playground, Squash Court, Lift, Jogging Track, Club house, Barbeque area","Near KTM/LRT, Cooking Allowed",Kuala Lumpur
100301921,Majestic Maxim,2021,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,650 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Parking, Jogging Track, Barbeque area, Playground, Gymnasium, Security, Sauna, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100301653,Putra Villa,2007,RM 1 800 per month,Kuala Lumpur - Setapak,Condominium,3,,2,1076 sq.ft.,Fully Furnished,,,Kuala Lumpur
100301901,The Holmes 2,2021,RM 1 300 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,943 sq.ft.,Partially Furnished,"Security, Sauna, Playground, Parking, Barbeque area, Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall",,Kuala Lumpur
97468177,The Hipster @ Taman Desa,2022,RM 1 600 per month,Kuala Lumpur - Taman Desa,Service Residence,3,2,2,1075 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool, Multipurpose hall, Security, Minimart, Gymnasium",Cooking Allowed,Kuala Lumpur
100248167,Jalil Damai,,RM 1 180 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,,2,916 sq.ft.,Not Furnished,"Parking, Gymnasium, Security, Minimart, Squash Court, Swimming Pool, Playground",Cooking Allowed,Kuala Lumpur
100301863,Platinum OUG Residence,2021,RM 1 500 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1200 sq.ft.,Fully Furnished,"Security, Playground, Lift, Gymnasium, Parking, Swimming Pool, Multipurpose hall, Club house, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100301797,Majestic Maxim,2021,RM 1 600 per month,Kuala Lumpur - Cheras,Service Residence,3,1,2,819 sq.ft.,Partially Furnished,"Playground, Gymnasium, Lift, Barbeque area, Parking, Swimming Pool, Security, Jogging Track, Sauna, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Air-Cond",Kuala Lumpur
97838518,,,RM 1 650 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,800 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track",Air-Cond,Kuala Lumpur
100265299,Sky Awani Residensi 4,,RM 1 300 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,800 sq.ft.,Not Furnished,"Parking, Security, Club house, Gymnasium, Swimming Pool, Playground",,Kuala Lumpur
97370129,,,RM 2 200 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,850 sq.ft.,Fully Furnished,"Security, Jogging Track, Barbeque area, Multipurpose hall, Lift, Parking, Playground, Swimming Pool, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100264184,Sky Awani Residensi 4,,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,800 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground",,Kuala Lumpur
100301714,Fahrenheit 88 (KL Plaza Suites),,RM 3 200 per month,Kuala Lumpur - Bukit Bintang,Service Residence,2,,2,1000 sq.ft.,Fully Furnished,"Security, Minimart, Swimming Pool, Gymnasium, Squash Court, Sauna, Club house, Parking",,Kuala Lumpur
100269208,Sofiya Residences,,RM 2 100 per month,Kuala Lumpur - Desa ParkCity,Condominium,3,,2,865 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100301259,Cormar Suite,2009,RM 2 500 per month,Kuala Lumpur - KLCC,Service Residence,1,,1,722 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Security, Sauna","Air-Cond, Washing Machine",Kuala Lumpur
97500117,,,RM 500 per month,Kuala Lumpur - Cheras,Condominium,1,,1,130 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Barbeque area, Jogging Track","Cooking Allowed, Washing Machine",Kuala Lumpur
100300979,Parc 3,2021,RM 2 700 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,736 sq.ft.,Fully Furnished,"Barbeque area, Lift, Multipurpose hall, Playground, Jogging Track, Parking, Security, Gymnasium","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed",Kuala Lumpur
98164308,UNA Serviced Apartment @ Peel,2020,RM 2 800 per month,Kuala Lumpur - Cheras,Service Residence,2,1,1,807 sq.ft.,Fully Furnished,"Playground, Gymnasium, Swimming Pool, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100270162,OUG Parklane,,RM 350 per month,Kuala Lumpur - OUG,Service Residence,1,,1,300 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Playground, Parking, Security, Minimart, Squash Court","Washing Machine, Air-Cond",Kuala Lumpur
100273751,EkoCheras Service Apartment,2017,RM 2 350 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,1168 sq.ft.,Partially Furnished,"Jogging Track, Minimart, Tennis Court, Sauna, Lift, Barbeque area, Security, Gymnasium, Swimming Pool, Parking, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99998390,Seksyen 2 Wangsa Maju Flat Block D,,RM 1 100 per month,Kuala Lumpur - Wangsa Maju,Flat,2,,1,550 sq.ft.,Not Furnished,,Near KTM/LRT,Kuala Lumpur
98911090,8 Kinrara,2016,RM 2 700 per month,Kuala Lumpur - Puchong,Service Residence,3,2,2,1096 sq.ft.,Fully Furnished,"Jogging Track, Security, Swimming Pool, Playground, Gymnasium, Parking, Lift, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100300922,Saujana Ria Aparment,,RM 850 per month,Kuala Lumpur - Kepong,Apartment,3,,2,650 sq.ft.,Partially Furnished,,Cooking Allowed,Kuala Lumpur
100300555,The Vyne,2017,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Condominium,2,1,2,855 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Squash Court","Air-Cond, Cooking Allowed",Kuala Lumpur
